2531, 37, 37, 2942
2532, 22, 22, 4284
2533, 39, 39, 959
2534, 7, 7, 8488
2535, 23, 23, 4461
2536, 18, 18, 5135
2537, 35, 35, 2596
2538, 5, 5, 8924
2539, 38, 38, 1206
2540, 27, 27, 3598
2541, 3, 3, 9356
2542, 44, 44, 113
2543, 25, 25, 4435
2544, 28, 28, 2847
2545, 28, 28, 3454
2546, 1, 1, 9962
2547, 44, 44, 744
2548, 32, 32, 2110
2549, 22, 22, 4702
2550, 6, 6, 7257
2551, 28, 28, 2432
2552, 11, 11, 7440
2553, 2, 2, 9451
2554, 35, 35, 1886
2555, 22, 22, 5171
2556, 16, 16, 6299
2557, 27, 27, 2904
2558, 20, 20, 5289
2559, 27, 27, 3489
2560, 11, 11, 6946
2561, 19, 19, 5539
2562, 32, 32, 2784
2563, 11, 11, 7582
2564, 30, 30, 2850
2565, 34, 34, 1272
2566, 35, 35, 2043
2567, 11, 11, 7986
2568, 26, 26, 3868
2569, 13, 13, 7319
2570, 3, 3, 9192
2571, 27, 27, 3818
2572, 13, 13, 6676
2573, 19, 19, 5657
2574, 2, 2, 8253
2575, 17, 17, 5875
2576, 20, 20, 5463
2577, 1, 1, 8215
2578, 10, 10, 6619
2579, 25, 25, 3925
2580, 3, 3, 9269
2581, 27, 27, 3877
2582, 27, 27, 2709
2583, 12, 12, 6709
2584, 1, 1, 9680
2585, 25, 25, 4595
2586, 5, 5, 8232
2587, 31, 31, 2331
2588, 5, 5, 7500
2589, 27, 27, 3522
2590, 15, 15, 5820
2591, 24, 24, 4446
2592, 22, 22, 5413
2593, 21, 21, 4956
2594, 31, 31, 2029
2595, 5, 5, 8264
2596, 12, 12, 6228
2597, 35, 35, 424
2598, 15, 15, 6250
2599, 15, 15, 6448
2600, 8, 8, 7744
2601, 34, 34, 1794
2602, 15, 15, 6618
2603, 40, 40, 772
2604, 25, 25, 3804
2605, 19, 19, 4872
2606, 17, 17, 6647
2607, 5, 5, 9267
2608, 4, 4, 9439
2609, 2, 2, 9619
2610, 26, 26, 3193
2611, 4, 4, 8709
2612, 2, 2, 9848
2613, 33, 33, 2254
2614, 35, 35, 1770
2615, 4, 4, 9528
2616, 14, 14, 6850
2617, 12, 12, 6355
2618, 25, 25, 1859
2619, 22, 22, 4350
2620, 21, 21, 6229
2621, 26, 26, 4031
2622, 20, 20, 5148
2623, 35, 35, 1642
2624, 4, 4, 8988
2625, 10, 10, 7177
2626, 1, 1, 9906
2627, 32, 32, 1568
2628, 27, 27, 3954
2629, 28, 28, 2508
2630, 22, 22, 4369
2631, 40, 40, 1698
2632, 21, 21, 4303
2633, 42, 42, 987
2634, 30, 30, 2470
2635, 7, 7, 8107
2636, 35, 35, 2211
2637, 18, 18, 5469
2638, 30, 30, 3726
2639, 10, 10, 8003
2640, 33, 33, 1440
2641, 31, 31, 3271
2642, 29, 29, 3064
2643, 36, 36, 1288
2644, 14, 14, 5526
2645, 37, 37, 1186
2646, 41, 41, 816
2647, 33, 33, 2376
2648, 3, 3, 7541
2649, 3, 3, 9027
2650, 29, 29, 3078
2651, 45, 45, 122
2652, 28, 28, 3059
2653, 9, 9, 8226
2654, 35, 35, 1765
2655, 7, 7, 8399
2656, 21, 21, 5404
2657, 8, 8, 8023
2658, 1, 1, 9967
2659, 1, 1, 9358
2660, 42, 42, 532
2661, 40, 40, 688
2662, 14, 14, 7408
2663, 40, 40, 1187
2664, 43, 43, 1676
2665, 14, 14, 6230
2666, 2, 2, 9294
2667, 41, 41, 239
2668, 12, 12, 8051
2669, 1, 1, 9372
2670, 7, 7, 8242
2671, 1, 1, 9492
2672, 29, 29, 2644
2673, 42, 42, 1306
2674, 39, 39, 780
2675, 19, 19, 4522
2676, 30, 30, 2493
2677, 2, 2, 7949
2678, 9, 9, 6898
2679, 14, 14, 6386
2680, 28, 28, 3328
2681, 1, 1, 9976
2682, 8, 8, 6509
2683, 7, 7, 6387
2684, 6, 6, 8202
2685, 22, 22, 4626
2686, 42, 42, 1138
2687, 1, 1, 9958
2688, 33, 33, 2649
2689, 15, 15, 7458
2690, 19, 19, 5668
2691, 29, 29, 3181
2692, 6, 6, 8146
2693, 2, 2, 9428
2694, 36, 36, 720
2695, 11, 11, 6174
2696, 10, 10, 5658
2697, 47, 47, 14
2698, 15, 15, 6414
2699, 44, 44, 62
2700, 18, 18, 5739
2701, 23, 23, 4656
2702, 2, 2, 9554
2703, 25, 25, 4735
2704, 29, 29, 2315
2705, 36, 36, 334
2706, 2, 2, 9257
2707, 32, 32, 1160
2708, 22, 22, 4635
2709, 35, 35, 2507
2710, 9, 9, 7546
2711, 4, 4, 7964
2712, 33, 33, 2483
2713, 27, 27, 4055
2714, 31, 31, 703
2715, 7, 7, 7037
2716, 23, 23, 5033
2717, 38, 38, 1842
2718, 28, 28, 3348
2719, 9, 9, 7683
2720, 1, 1, 9300
2721, 21, 21, 5368
2722, 14, 14, 7216
2723, 10, 10, 7446
2724, 41, 41, 1149
2725, 11, 11, 7937
2726, 23, 23, 3621
2727, 30, 30, 3159
2728, 22, 22, 4303
2729, 16, 16, 6387
2730, 27, 27, 3221
2731, 46, 46, 42
2732, 39, 39, 1043
2733, 34, 34, 2775
2734, 22, 22, 4777
2735, 2, 2, 9710
2736, 2, 2, 9462
2737, 42, 42, 386
2738, 36, 36, 870
2739, 22, 22, 4097
2740, 29, 29, 2893
2741, 6, 6, 8417
2742, 41, 41, 2061
2743, 37, 37, 1728
2744, 5, 5, 8824
2745, 6, 6, 9117
2746, 3, 3, 8766
2747, 29, 29, 3858
2748, 39, 39, 959
2749, 2, 2, 8466
2750, 7, 7, 7893
2751, 48, 48, 259
2752, 37, 37, 186
2753, 22, 22, 5109
2754, 25, 25, 4057
2755, 34, 34, 1335
2756, 32, 32, 3046
2757, 25, 25, 4030
2758, 24, 24, 4495
2759, 26, 26, 3702
2760, 38, 38, 417
2761, 3, 3, 7716
2762, 42, 42, 96
2763, 7, 7, 7813
2764, 46, 46, 492
2765, 21, 21, 4874
2766, 12, 12, 7523
2767, 16, 16, 6306
2768, 20, 20, 5260
2769, 6, 6, 8394
2770, 49, 49, 403
2771, 24, 24, 4506
2772, 27, 27, 3163
2773, 2, 2, 8817
2774, 18, 18, 6234
2775, 6, 6, 8339
2776, 4, 4, 7934
2777, 41, 41, 1352
2778, 4, 4, 8549
2779, 2, 2, 8893
2780, 2, 2, 9818
2781, 16, 16, 6442
2782, 19, 19, 5504
2783, 40, 40, 5
2784, 7, 7, 7904
2785, 15, 15, 5913
2786, 9, 9, 7692
2787, 12, 12, 7302
2788, 1, 1, 9944
2789, 37, 37, 2187
2790, 43, 43, 1004
2791, 36, 36, 361
2792, 15, 15, 6256
2793, 43, 43, 1101
2794, 22, 22, 4526
2795, 12, 12, 6748
2796, 34, 34, 2327
2797, 38, 38, 2050
2798, 30, 30, 3054
2799, 29, 29, 3939
2800, 12, 12, 6796
2801, 1, 1, 9809
2802, 5, 5, 8445
2803, 15, 15, 6311
2804, 3, 3, 8626
2805, 19, 19, 4680
2806, 37, 37, 1002
2807, 28, 28, 2912
2808, 16, 16, 6032
2809, 1, 1, 9552
2810, 5, 5, 8157
2811, 34, 34, 2203
2812, 35, 35, 2346
2813, 26, 26, 3661
2814, 3, 3, 8560
2815, 37, 37, 250
2816, 14, 14, 5927
2817, 16, 16, 6252
2818, 10, 10, 7553
2819, 19, 19, 5871
2820, 5, 5, 8440
2821, 5, 5, 8557
2822, 29, 29, 2584
2823, 40, 40, 1048
2824, 17, 17, 6010
2825, 5, 5, 7111
2826, 24, 24, 4148
2827, 8, 8, 8337
2828, 21, 21, 5513
2829, 28, 28, 3554
2830, 35, 35, 2277
2831, 4, 4, 8661
2832, 27, 27, 3363
2833, 12, 12, 7074
2834, 41, 41, 1324
2835, 5, 5, 8342
2836, 36, 36, 1754
2837, 37, 37, 2326
2838, 37, 37, 1254
2839, 26, 26, 4139
2840, 34, 34, 1878
2841, 16, 16, 5764
2842, 15, 15, 6342
2843, 17, 17, 4225
2844, 18, 18, 5777
2845, 15, 15, 4902
2846, 34, 34, 827
2847, 34, 34, 1704
2848, 43, 43, 1154
2849, 6, 6, 8380
2850, 5, 5, 7575
2851, 12, 12, 5946
2852, 28, 28, 3290
2853, 43, 43, 160
2854, 8, 8, 6994
2855, 2, 2, 9300
2856, 31, 31, 3623
2857, 42, 42, 1142
2858, 23, 23, 3990
2859, 18, 18, 5488
2860, 22, 22, 4696
2861, 34, 34, 2619
2862, 28, 28, 4149
2863, 27, 27, 4412
2864, 3, 3, 9693
2865, 37, 37, 1825
2866, 32, 32, 2754
2867, 38, 38, 1448
2868, 29, 29, 4151
2869, 45, 45, 360
2870, 20, 20, 5587
2871, 32, 32, 2382
2872, 15, 15, 6124
2873, 35, 35, 1929
2874, 26, 26, 2959
2875, 36, 36, 1902
2876, 31, 31, 3183
2877, 26, 26, 3786
2878, 22, 22, 3606
2879, 23, 23, 4337
2880, 30, 30, 2167
2881, 10, 10, 7534
2882, 8, 8, 6636
2883, 33, 33, 1809
2884, 22, 22, 4046
2885, 25, 25, 3630
2886, 41, 41, 1109
2887, 10, 10, 7669
2888, 39, 39, 1125
2889, 37, 37, 1451
2890, 25, 25, 3157
2891, 28, 28, 2173
2892, 29, 29, 4070
2893, 24, 24, 3658
2894, 13, 13, 6585
2895, 28, 28, 3764
2896, 22, 22, 5483
2897, 4, 4, 9339
2898, 40, 40, 1564
2899, 18, 18, 5986
2900, 18, 18, 6052
2901, 27, 27, 3503
2902, 1, 1, 8368
2903, 36, 36, 2176
2904, 19, 19, 5432
2905, 41, 41, 1327
2906, 46, 46, 430
2907, 24, 24, 4967
2908, 38, 38, 1466
2909, 22, 22, 4037
2910, 3, 3, 9304
2911, 31, 31, 3633
2912, 39, 39, 1571
2913, 31, 31, 2292
2914, 37, 37, 1794
2915, 19, 19, 5617
2916, 34, 34, 2275
2917, 2, 2, 9255
2918, 2, 2, 9638
2919, 31, 31, 3400
2920, 40, 40, 707
2921, 1, 1, 9147
2922, 21, 21, 5573
2923, 24, 24, 4777
2924, 3, 3, 9157
2925, 35, 35, 2159
2926, 17, 17, 4893
2927, 39, 39, 992
2928, 11, 11, 7850
2929, 15, 15, 6457
2930, 16, 16, 6978
2931, 26, 26, 3902
2932, 1, 1, 9960
2933, 22, 22, 5347
2934, 33, 33, 2431
2935, 37, 37, 1744
2936, 31, 31, 3026
2937, 33, 33, 2861
2938, 8, 8, 6711
2939, 28, 28, 4492
2940, 10, 10, 6898
2941, 34, 34, 2368
2942, 23, 23, 4477
2943, 20, 20, 4821
2944, 17, 17, 4660
2945, 19, 19, 6271
2946, 16, 16, 6790
2947, 23, 23, 3287
2948, 32, 32, 1879
2949, 31, 31, 2780
2950, 15, 15, 6687
2951, 35, 35, 2586
2952, 8, 8, 8279
2953, 6, 6, 8613
2954, 14, 14, 7363
2955, 2, 2, 7436
2956, 11, 11, 7124
2957, 6, 6, 8609
2958, 5, 5, 8428
2959, 20, 20, 4974
2960, 24, 24, 5066
2961, 35, 35, 1759
2962, 22, 22, 5229
2963, 19, 19, 5027
2964, 16, 16, 3458
2965, 6, 6, 7660
2966, 14, 14, 6771
2967, 15, 15, 6484
2968, 12, 12, 6873
2969, 2, 2, 9835
2970, 14, 14, 7329
2971, 51, 51, 124
2972, 34, 34, 2203
2973, 10, 10, 8158
2974, 23, 23, 4945
2975, 26, 26, 3215
2976, 38, 38, 782
2977, 10, 10, 8088
2978, 15, 15, 6503
2979, 32, 32, 2661
2980, 40, 40, 868
2981, 3, 3, 9542
2982, 21, 21, 5247
2983, 21, 21, 5500
2984, 10, 10, 8155
2985, 4, 4, 8962
2986, 30, 30, 2936
2987, 32, 32, 1631
2988, 6, 6, 7571
2989, 4, 4, 7717
2990, 27, 27, 2958
2991, 31, 31, 2638
2992, 2, 2, 9476
2993, 4, 4, 8187
2994, 24, 24, 4017
2995, 33, 33, 2934
2996, 37, 37, 2199
2997, 10, 10, 7140
2998, 14, 14, 5770
2999, 1, 1, 9072
3000, 25, 25, 3327
3001, 3, 3, 9451
3002, 4, 4, 9196
3003, 37, 37, 1882
3004, 5, 5, 7610
3005, 49, 49, 494
3006, 16, 16, 5098
3007, 10, 10, 8392
3008, 4, 4, 8582
3009, 8, 8, 7953
3010, 39, 39, 1053
3011, 21, 21, 5802
3012, 27, 27, 3847
3013, 35, 35, 2652
3014, 8, 8, 7654
3015, 8, 8, 8355
3016, 38, 38, 1614
3017, 43, 43, 591
3018, 1, 1, 9986
3019, 17, 17, 5538
3020, 19, 19, 4660
3021, 27, 27, 2944
3022, 21, 21, 4528
3023, 45, 45, 488
3024, 12, 12, 7483
3025, 6, 6, 8545
3026, 27, 27, 3422
3027, 15, 15, 6034
3028, 33, 33, 2037
3029, 11, 11, 5544
3030, 21, 21, 5107
3031, 17, 17, 5365
3032, 23, 23, 4996
3033, 41, 41, 655
3034, 10, 10, 7247
3035, 34, 34, 2606
3036, 37, 37, 1149
3037, 9, 9, 8697
3038, 9, 9, 7350
3039, 17, 17, 6083
3040, 33, 33, 3002
3041, 2, 2, 8403
3042, 1, 1, 8238
3043, 11, 11, 6850
3044, 37, 37, 1055
3045, 17, 17, 5892
3046, 23, 23, 5205
3047, 3, 3, 9021
3048, 30, 30, 2835
3049, 14, 14, 5191
3050, 35, 35, 911
3051, 12, 12, 7495
3052, 23, 23, 4488
3053, 21, 21, 5439
3054, 7, 7, 7983
3055, 9, 9, 8323
3056, 43, 43, 336
3057, 12, 12, 7757
3058, 18, 18, 4358
3059, 6, 6, 8726
3060, 28, 28, 3302
3061, 1, 1, 9465
3062, 24, 24, 4091
3063, 20, 20, 4650
3064, 37, 37, 120
3065, 8, 8, 7690
3066, 30, 30, 3608
3067, 11, 11, 7622
3068, 16, 16, 6388
3069, 40, 40, 958
3070, 41, 41, 57
3071, 3, 3, 9390
3072, 1, 1, 9361
3073, 8, 8, 8295
3074, 14, 14, 6240
3075, 17, 17, 6768
3076, 44, 44, 540
3077, 4, 4, 7797
3078, 36, 36, 2141
3079, 28, 28, 3375
3080, 3, 3, 9341
3081, 29, 29, 3053
3082, 3, 3, 7223
3083, 29, 29, 3829
3084, 26, 26, 4844
3085, 40, 40, 1558
3086, 37, 37, 2152
3087, 31, 31, 1533
3088, 1, 1, 9316
3089, 15, 15, 6510
3090, 44, 44, 259
3091, 5, 5, 8970
3092, 31, 31, 2327
3093, 18, 18, 4350
3094, 1, 1, 9972
3095, 6, 6, 8800
3096, 36, 36, 2040
3097, 27, 27, 3580
3098, 32, 32, 2774
3099, 18, 18, 4780
3100, 23, 23, 4538
3101, 34, 34, 2831
3102, 24, 24, 4171
3103, 27, 27, 3899
3104, 10, 10, 7479
3105, 16, 16, 6763
3106, 9, 9, 7019
3107, 4, 4, 8019
3108, 25, 25, 4561
3109, 21, 21, 5512
3110, 4, 4, 7746
3111, 38, 38, 254
3112, 16, 16, 4917
3113, 18, 18, 4969
3114, 27, 27, 4083
3115, 1, 1, 9762
3116, 12, 12, 6528
3117, 33, 33, 2587
3118, 38, 38, 1295
3119, 37, 37, 2196
3120, 20, 20, 5450
3121, 38, 38, 1554
3122, 29, 29, 1166
3123, 24, 24, 4129
3124, 36, 36, 2256
3125, 40, 40, 1138
3126, 31, 31, 2929
3127, 25, 25, 4296
3128, 22, 22, 4718
3129, 31, 31, 2055
3130, 22, 22, 5429
3131, 19, 19, 5608
3132, 19, 19, 4887
3133, 1, 1, 9600
3134, 2, 2, 9507
3135, 5, 5, 8718
3136, 34, 34, 2715
3137, 32, 32, 2878
3138, 14, 14, 6737
3139, 29, 29, 3628
3140, 7, 7, 8390
3141, 40, 40, 835
3142, 19, 19, 3882
3143, 29, 29, 3308
3144, 10, 10, 5805
3145, 24, 24, 4317
3146, 1, 1, 9422
3147, 4, 4, 8685
3148, 24, 24, 3257
3149, 12, 12, 7069
3150, 38, 38, 881
3151, 6, 6, 8707
3152, 3, 3, 8623
3153, 6, 6, 8399
3154, 32, 32, 2836
3155, 44, 44, 879
3156, 13, 13, 5889
3157, 42, 42, 2118
3158, 42, 42, 1527
3159, 42, 42, 607
3160, 23, 23, 4173
3161, 10, 10, 6956
3162, 17, 17, 6215
3163, 21, 21, 5412
3164, 36, 36, 2908
3165, 37, 37, 2074
3166, 28, 28, 4130
3167, 35, 35, 1976
3168, 36, 36, 1304
3169, 9, 9, 7219
3170, 37, 37, 1956
3171, 18, 18, 6046
3172, 9, 9, 8055
3173, 10, 10, 5839
3174, 19, 19, 5706
3175, 46, 46, 212
3176, 11, 11, 6508
3177, 22, 22, 5128
3178, 3, 3, 8897
3179, 1, 1, 9765
3180, 35, 35, 2197
3181, 20, 20, 6130
3182, 3, 3, 8472
3183, 13, 13, 7172
3184, 20, 20, 4529
3185, 9, 9, 7661
3186, 27, 27, 4403
3187, 39, 39, 418
3188, 14, 14, 6131
3189, 36, 36, 2283
3190, 10, 10, 7377
3191, 16, 16, 6656
3192, 17, 17, 5591
3193, 1, 1, 9944
3194, 34, 34, 2069
3195, 24, 24, 4852
3196, 5, 5, 8370
3197, 24, 24, 2551
3198, 16, 16, 6828
3199, 15, 15, 6026
3200, 13, 13, 6123
3201, 4, 4, 8784
3202, 35, 35, 2072
3203, 37, 37, 530
3204, 39, 39, 975
3205, 8, 8, 7779
3206, 14, 14, 7094
3207, 10, 10, 7484
3208, 3, 3, 9259
3209, 19, 19, 5991
3210, 8, 8, 7249
3211, 11, 11, 7809
3212, 3, 3, 8473
3213, 28, 28, 2074
3214, 18, 18, 4981
3215, 27, 27, 3002
3216, 1, 1, 9735
3217, 16, 16, 5737
3218, 3, 3, 9772
3219, 18, 18, 5866
3220, 7, 7, 8020
3221, 28, 28, 3501
3222, 4, 4, 8874
3223, 25, 25, 3611
3224, 31, 31, 3445
3225, 42, 42, 943
3226, 28, 28, 4815
3227, 7, 7, 8167
3228, 1, 1, 9847
3229, 37, 37, 1643
3230, 27, 27, 4193
3231, 28, 28, 2322
3232, 14, 14, 6780
3233, 30, 30, 2617
3234, 4, 4, 9204
3235, 24, 24, 4107
3236, 43, 43, 396
3237, 18, 18, 6298
3238, 33, 33, 1591
3239, 15, 15, 6008
3240, 33, 33, 2289
3241, 18, 18, 5193
3242, 27, 27, 3817
3243, 40, 40, 762
3244, 11, 11, 7267
3245, 21, 21, 5150
3246, 41, 41, 116
3247, 32, 32, 3354
3248, 23, 23, 887
3249, 17, 17, 6240
3250, 16, 16, 5572
3251, 18, 18, 5259
3252, 1, 1, 9741
3253, 28, 28, 4446
3254, 21, 21, 5223
3255, 3, 3, 9538
3256, 40, 40, 1742
3257, 46, 46, 38
3258, 9, 9, 7705
3259, 37, 37, 1589
3260, 38, 38, 1682
3261, 8, 8, 8250
3262, 48, 48, 263
3263, 23, 23, 4814
3264, 41, 41, 867
3265, 1, 1, 9467
3266, 4, 4, 8921
3267, 12, 12, 7616
3268, 14, 14, 5765
3269, 17, 17, 6865
3270, 26, 26, 3624
3271, 29, 29, 4406
3272, 32, 32, 2058
3273, 9, 9, 7441
3274, 39, 39, 1520
3275, 3, 3, 9325
3276, 29, 29, 2591
3277, 8, 8, 7988
3278, 29, 29, 2679
3279, 1, 1, 9831
3280, 25, 25, 4228
3281, 8, 8, 8251
3282, 19, 19, 5090
3283, 22, 22, 3969
3284, 33, 33, 2697
3285, 40, 40, 313
3286, 2, 2, 9859
3287, 44, 44, 791
3288, 46, 46, 352
3289, 25, 25, 3916
3290, 5, 5, 8732
3291, 3, 3, 8386
3292, 32, 32, 2166
3293, 2, 2, 8995
3294, 28, 28, 3200
3295, 3, 3, 9385
3296, 19, 19, 4814
3297, 11, 11, 8473
3298, 15, 15, 7001
3299, 32, 32, 579
3300, 21, 21, 5338
3301, 11, 11, 6977
3302, 34, 34, 1337
3303, 9, 9, 7396
3304, 19, 19, 4418
3305, 30, 30, 2857
3306, 25, 25, 3073
3307, 28, 28, 3362
3308, 44, 44, 845
3309, 32, 32, 2104
3310, 31, 31, 3193
3311, 37, 37, 1425
3312, 16, 16, 6707
3313, 24, 24, 4635
3314, 33, 33, 1746
3315, 5, 5, 9405
3316, 20, 20, 4949
3317, 36, 36, 1605
3318, 20, 20, 6548
3319, 35, 35, 1653
3320, 33, 33, 1873
3321, 19, 19, 5281
3322, 44, 44, 39
3323, 25, 25, 4039
3324, 22, 22, 4276
3325, 2, 2, 9591
3326, 2, 2, 9777
3327, 3, 3, 9091
3328, 3, 3, 8064
3329, 32, 32, 3130
3330, 23, 23, 6022
3331, 2, 2, 9755
3332, 47, 47, 108
3333, 10, 10, 7360
3334, 5, 5, 7151
3335, 28, 28, 4526
3336, 10, 10, 6569
3337, 14, 14, 6577
3338, 26, 26, 4240
3339, 8, 8, 7415
3340, 5, 5, 8681
3341, 8, 8, 7433
3342, 18, 18, 5192
3343, 17, 17, 5389
3344, 32, 32, 2069
3345, 13, 13, 6939
3346, 38, 38, 1146
3347, 32, 32, 3370
3348, 22, 22, 4896
3349, 5, 5, 7694
3350, 15, 15, 5023
3351, 11, 11, 6770
3352, 32, 32, 2975
3353, 41, 41, 1414
3354, 13, 13, 7161
3355, 23, 23, 3604
3356, 34, 34, 1005
3357, 7, 7, 6938
3358, 29, 29, 2695
3359, 21, 21, 5421
3360, 38, 38, 69
3361, 16, 16, 5069
3362, 19, 19, 5176
3363, 47, 47, 177
3364, 33, 33, 2429
3365, 4, 4, 8680
3366, 40, 40, 1055
3367, 6, 6, 8999
3368, 20, 20, 5257
3369, 19, 19, 5296
3370, 31, 31, 2766
3371, 28, 28, 3938
3372, 4, 4, 9081
3373, 11, 11, 7958
3374, 19, 19, 5679
3375, 6, 6, 7502
3376, 35, 35, 1249
3377, 14, 14, 6825
3378, 10, 10, 7224
3379, 16, 16, 6146
3380, 39, 39, 872
3381, 33, 33, 2247
3382, 33, 33, 2916
3383, 29, 29, 3847
3384, 27, 27, 3661
3385, 44, 44, 77
3386, 11, 11, 7451
3387, 36, 36, 1018
3388, 11, 11, 7016
3389, 16, 16, 6498
3390, 14, 14, 6440
3391, 28, 28, 3437
3392, 34, 34, 1568
3393, 38, 38, 1616
3394, 1, 1, 9966
3395, 45, 45, 349
3396, 41, 41, 296
3397, 43, 43, 1021
3398, 1, 1, 9348
3399, 31, 31, 1905
3400, 32, 32, 2669
3401, 7, 7, 8466
3402, 32, 32, 2196
3403, 38, 38, 1751
3404, 31, 31, 2777
3405, 9, 9, 7875
3406, 23, 23, 5605
3407, 25, 25, 4026
3408, 37, 37, 1053
3409, 25, 25, 2830
3410, 44, 44, 172
3411, 35, 35, 1925
3412, 39, 39, 1429
3413, 32, 32, 3088
3414, 20, 20, 5772
3415, 37, 37, 1443
3416, 1, 1, 9518
3417, 1, 1, 9576
3418, 27, 27, 2461
3419, 33, 33, 2886
3420, 29, 29, 2426
3421, 6, 6, 8901
3422, 17, 17, 6323
3423, 25, 25, 3994
3424, 5, 5, 6870
3425, 15, 15, 6289
3426, 39, 39, 696
3427, 27, 27, 3518
3428, 27, 27, 3662
3429, 15, 15, 6396
3430, 18, 18, 5424
3431, 15, 15, 6332
3432, 16, 16, 4863
3433, 15, 15, 7620
3434, 25, 25, 4435
3435, 11, 11, 7640
3436, 34, 34, 1847
3437, 13, 13, 6392
3438, 9, 9, 8018
3439, 34, 34, 2900
3440, 6, 6, 9222
3441, 16, 16, 4543
3442, 24, 24, 4825
3443, 15, 15, 7004
3444, 32, 32, 3983
3445, 9, 9, 6950
3446, 6, 6, 8447
3447, 30, 30, 3501
3448, 30, 30, 2878
3449, 38, 38, 908
3450, 16, 16, 6387
3451, 20, 20, 5304
3452, 6, 6, 6162
3453, 4, 4, 9062
3454, 15, 15, 5651
3455, 32, 32, 3032
3456, 18, 18, 5351
3457, 17, 17, 6347
3458, 30, 30, 2902
3459, 18, 18, 5366
3460, 34, 34, 2743
3461, 6, 6, 8326
3462, 9, 9, 8050
3463, 27, 27, 3958
3464, 35, 35, 2298
3465, 7, 7, 8837
3466, 7, 7, 7950
3467, 37, 37, 498
3468, 19, 19, 5229
3469, 14, 14, 5969
3470, 31, 31, 3398
3471, 38, 38, 804
3472, 40, 40, 512
3473, 13, 13, 4576
3474, 11, 11, 7808
3475, 44, 44, 847
3476, 8, 8, 7878
3477, 16, 16, 6255
3478, 20, 20, 4349
3479, 15, 15, 7108
3480, 16, 16, 7163
3481, 45, 45, 736
3482, 3, 3, 8764
3483, 2, 2, 9677
3484, 16, 16, 6151
3485, 25, 25, 4415
3486, 32, 32, 2709
3487, 6, 6, 7854
3488, 10, 10, 7114
3489, 20, 20, 5612
3490, 27, 27, 3220
3491, 18, 18, 6210
3492, 43, 43, 290
3493, 39, 39, 1270
3494, 47, 47, 168
3495, 5, 5, 8941
3496, 44, 44, 107
3497, 24, 24, 4471
3498, 3, 3, 9439
3499, 31, 31, 1689
3500, 39, 39, 440
3501, 4, 4, 9189
3502, 31, 31, 2493
3503, 9, 9, 7304
3504, 41, 41, 117
3505, 8, 8, 6653
3506, 4, 4, 8151
3507, 26, 26, 4347
3508, 25, 25, 2908
3509, 5, 5, 8852
3510, 38, 38, 1455
3511, 7, 7, 6423
3512, 13, 13, 5941
3513, 16, 16, 6572
3514, 9, 9, 6101
3515, 36, 36, 2092
3516, 11, 11, 7339
3517, 15, 15, 5162
3518, 1, 1, 9946
3519, 24, 24, 4454
3520, 15, 15, 7126
3521, 3, 3, 9519
3522, 12, 12, 7016
3523, 29, 29, 3769
3524, 39, 39, 789
3525, 6, 6, 7184
3526, 25, 25, 2710
3527, 13, 13, 7249
3528, 36, 36, 1655
3529, 10, 10, 8501
3530, 20, 20, 5290
3531, 5, 5, 8447
3532, 24, 24, 4042
3533, 13, 13, 7783
3534, 34, 34, 2103
3535, 45, 45, 512
3536, 40, 40, 788
3537, 16, 16, 6607
3538, 41, 41, 1211
3539, 24, 24, 3696
3540, 36, 36, 1811
3541, 1, 1, 9019
3542, 19, 19, 6471
3543, 10, 10, 7752
3544, 22, 22, 5591
3545, 2, 2, 8924
3546, 17, 17, 6196
3547, 30, 30, 2930
3548, 23, 23, 4087
3549, 17, 17, 6143
3550, 28, 28, 3736
3551, 8, 8, 7565
3552, 19, 19, 5662
3553, 44, 44, 752
3554, 38, 38, 1334
3555, 31, 31, 2803
3556, 27, 27, 4289
3557, 43, 43, 396
3558, 17, 17, 6404
3559, 34, 34, 2296
3560, 3, 3, 8897
3561, 36, 36, 1694
3562, 7, 7, 7096
3563, 1, 1, 9292
3564, 16, 16, 5829
3565, 1, 1, 9199
3566, 18, 18, 6156
3567, 6, 6, 6617
3568, 32, 32, 2158
3569, 12, 12, 7367
3570, 15, 15, 6665
3571, 42, 42, 322
3572, 17, 17, 6386
3573, 31, 31, 3137
3574, 6, 6, 8074
3575, 32, 32, 1977
3576, 31, 31, 2061
3577, 25, 25, 4271
3578, 22, 22, 4908
3579, 31, 31, 2500
3580, 13, 13, 6766
3581, 20, 20, 4996
3582, 46, 46, 66
3583, 8, 8, 8780
3584, 13, 13, 5749
3585, 38, 38, 1400
3586, 4, 4, 7935
3587, 41, 41, 38
3588, 37, 37, 1797
3589, 25, 25, 4340
3590, 28, 28, 2334
3591, 8, 8, 7046
3592, 34, 34, 2386
3593, 1, 1, 9430
3594, 34, 34, 2690
3595, 8, 8, 8216
3596, 21, 21, 4982
3597, 3, 3, 8846
3598, 37, 37, 1185
3599, 31, 31, 3492
3600, 17, 17, 6214
3601, 2, 2, 7851
3602, 26, 26, 3814
3603, 5, 5, 8952
3604, 12, 12, 7340
3605, 2, 2, 8241
3606, 43, 43, 930
3607, 14, 14, 5753
3608, 2, 2, 8864
3609, 34, 34, 2190
3610, 6, 6, 8254
3611, 21, 21, 5630
3612, 10, 10, 7186
3613, 24, 24, 4672
3614, 38, 38, 762
